URL, Status Code
https://www.bostonglobe.com/sports/2017/09/25/when-bottled-water-ran-out-gillette-stadium-charged-fans-for-tap-water/Yj00PRFHePrRjzNx63qMPK/story.html,200
http://www.bostonglobe.com/news/politics/capital,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-32x32.png,404
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-152x152.png,200
http://www.bostonglobe.com/sports/patriots/2017/09/24/rob-gronkowski-and-danny-amendola-were-fit-and-formidable/WCaZmiEeN9GVApHu9wd1bJ/story.html,200
http://www.bostonglobe.com/newsletters?p1=BG_homepage_newsletter_signup,200
http://www.bostonglobe.com/lifestyle?p1=BGHeader_MainNav,200
http://www.bostonglobe.com/business/2017/09/25/nothing-too-strange-for-cities-wooing-amazon-build-there/MDl9ApUMdCRQ92QordF8yM/story.html,200
https://www.bostonglobe.com/sports/patriots/2017/09/24/tom-brady-the-politically-correct-miracle-man/A57x2YlRKSW5Wtc6GHjiCM/story.html,200
http://www.bostonglobe.com/metro/specials/data-desk,200
http://www.bostonglobe.com/newsletters?p1=Article_inline-newsletterWidget_ThankYou_Link,200
https://www.bostonglobe.com/sports/patriots/2017/04/19/six-patriots-have-said-they-won-white-house-visit/ZB7FsyrEtzpMLGKYwaET9I/story.html,200
http://www.bostonglobe.com/sports/2016/06/20/red-sox-play-play-updates/SSxZdq5Dy0wIlzNHvUG0fN/story.html?p1=BGHeader_SmartBar_Scores_MLB,200
http://www.bostonglobe.com/metro?p1=BGHeader_MainNav,200
https://www.bostonglobe.com/business/2017/09/25/tuesday-business-agenda/8vJoXF406qTqha4N6dy1fJ/story.html,200
http://www.bostonglobe.com/business?p1=BGHeader_MainNav,200
http://www.bostonglobe.com/opinion/2017/09/24/twitter-should-disable-donald-trump-account/8L3ueLmWkSjWNgi95SVqRP/story.html,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-57x57.png,200
http://www.bostonglobe.com/metro/2017/09/23/with-lax-oversight-faa-has-enabled-secrecy-skies-much-for-lessons/AdI3kn5hE9TfEOh5T1R24M/story.html,200
http://www.bostonglobe.com/sports?p1=BGMenu,200
https://www.bostonglobe.com/business/2017/09/25/tuesday-business-agenda/8vJoXF406qTqha4N6dy1fJ/amp.html,200
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/24/BostonGlobe.com/Sports/Images/LEE_patshoupre4_spts.r.jpg,200
http://www.bostonglobe.com/magazine/2017/09/08/light-your-work-space-with-desk-lamps/UrovXR8uEhCw3yRLtJicAJ/story.html,200
http://www.bostonglobe.com/sports/patriots/2017/09/25/their-first-form-public-protest-some-patriots-kneel-while-tom-brady-and-others-lock-arms/klaYpYKnlBBVTdtPQpcxsO/story.html,200
https://www.bostonglobe.com/sports/2017/09/25/when-bottled-water-ran-out-gillette-stadium-charged-fans-for-tap-water/Yj00PRFHePrRjzNx63qMPK/amp.html,200
http://www.bostonglobe.com/business?p1=BGHeader_SectionLink,200
http://www.bostonglobe.com/sports/2017/09/25/when-bottled-water-ran-out-gillette-stadium-charged-fans-for-tap-water/Yj00PRFHePrRjzNx63qMPK/story.html,200
http://www.bostonglobe.com/arts/2017/09/21/who-wants-their-facebook/y0hAQEVBee5QfyTOQJXrHL/story.html,200
http://www.bostonglobe.com/news/politics/2017/09/25/sen-collins-says-she-opposed-latest-gop-health-care-bill/O2kg4H4WsLNj9TVmh973PN/story.html,200
http://www.bostonglobe.com/news/nation/2017/09/25/this-how-bad-puerto-rico-electricity-outage-looks-from-space/0fv8AOqeBfNb1tLd3yZhUL/story.html,200
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2014/12/19/BostonGlobe.com/BCOM/Images/9366ccfb05c84afeaf39f55a7ca29b64-9366ccfb05c84afeaf39f55a7ca29b64-0.r.jpg,200
http://www.bostonglobe.com/sports/patriots,200
https://www.bostonglobe.com/sports/celtics/2017/09/23/after-steph-curry-says-doesn-want-white-house-trump-withdraws-invitation/wPxBmX8jg8Ya66HM4UXTKN/story.html,200
http://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2017/09/18/BostonGlobe.com/EditorialOpinion/Images/davis_rally6_wewk.jpg,200
http://www.bostonglobe.com/news/nation/2017/09/19/trump-vows-totally-destroy-north-korea-threatens/imeIuLEpUbhFOC4zUCS9EN/story.html,200
http://www.bostonglobe.com/arts/music/2017/09/08/the-best-folk-music-concerts-boston-this-fall/YJejzpbBbOOBSZeoCwXeCN/story.html,200
http://www.bostonglobe.com/news/politics?p1=BGHeader_SectionLink,200
http://www.bostonglobe.com/metro/2017/09/24/sjc-weigh-courts-can-force-sobriety-drug-users/6a9dm1MSqufTD3I6bbuFoJ/story.html,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/favicon-194x194.png,200
http://www.bostonglobe.com/news/politics/2017/09/25/sen-collins-says-she-opposed-latest-gop-health-care-bill/O2kg4H4WsLNj9TVmh973PN/story.html?p1=BGHeader_SmartBar_Breaking,200
http://www.bostonglobe.com/opinion/2017/09/18/open-letter-congress-impeach-trump/w1CijRmEgKm6QW1bu71jdO/story.html?p1=BGMenu_Article,200
http://www.bostonglobe.com/business/2017/09/25/before-glorida-larson-bentley-swan-song-new-book/my4oD4VqLkxDYe8apthleJ/story.html,200
https://www.bostonglobe.com/news/politics/2017/09/25/watch-live-white-house-press-conference/ULjxPDeZP2ak4DhhJAb51K/amp.html,200
http://www.bostonglobe.com/arts/music/2017/09/25/far-cry-fascinates-philip-glass-world-premiere/IBrM6hDfe4ga68l1xBlOCN/story.html,200
https://www.bostonglobe.com/news/politics/2017/09/22/trump-blasts-nfl-players-who-kneel-during-anthem/YbjwItYcg54Grl7DDmsJBJ/story.html,200
http://www.bostonglobe.com/news/politics/2017/09/25/rand-paul-remains-opposed-gop-health-bill-despite-revisions/YrcsGjzog5pnOARJ75hMyO/story.html,200
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/25/BostonGlobe.com/Metro/Images/4639cc28f18842bfa73d4119582d0391-8134c9efd75a484988f3d75ee4668abc-0.r.jpg,200
https://www.bostonglobe.com/news/politics/2017/09/25/watch-live-white-house-press-conference/ULjxPDeZP2ak4DhhJAb51K/story.html,200
http://www.bostonglobe.com/arts/music/2017/09/14/recalling-isang-yun-his-centenary/G2oZZHumeCdH0BSyA5mUZM/story.html,200
http://www.bostonglobe.com/metro/2017/09/25/uxbridge-police-searching-for-low-life-who-left-puppies-for-tied-bag-blackstone-river/4thaetvX0wWHDNFqVHE8DP/story.html,200
http://www.bostonglobe.com/arts/2017/09/21/annette-lemieux-didn-intend-her-new-show-political-but/sxHHi8MkozmHdZqZT0hdPI/story.html,200
http://www.bostonglobe.com/opinion/2017/09/25/the-power-trump-news/KanYArqWhTvfJhE9cKUBjL/story.html,200
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/25/BostonGlobe.com/Metro/Images/AFP_SR70W.r.jpg,200
http://www.bostonglobe.com/arts/2017/09/18/lady-gaga-postpones-european-joanne-tour/EPkF0iAXlid9OR0bQiArIL/story.html,200
https://www.bostonglobe.com/sports/patriots/2017/09/25/wake-trump-comments-nfl-stands-its-players/8XdycZ2HSoyVK2niYVAEDM/amp.html,200
http://www.bostonglobe.com/arts/music/2017/09/19/alison-krauss-daydream-believer/YJ2wLEjWOcupMk5PjhTXGO/story.html,200
http://www.bostonglobe.com/news/science,200
http://www.bostonglobe.com/arts/specials/fall-arts/2017/09/08/opening-window-worcester-past/IdGyUHKZIg7eR6Sb2V4MkI/story.html,200
https://www.bostonglobe.com/sports/patriots/2017/09/25/wake-trump-comments-nfl-stands-its-players/8XdycZ2HSoyVK2niYVAEDM/story.html,200
http://www.bostonglobe.com/arts/music/2016/04/26/the-week-ahead-folk-world-country/3QUxd1ZJZZZTbghgfC27DI/story.html,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/favicon-32x32.png,200
http://www.bostonglobe.com/magazine/2017/09/07/advice-how-politely-cut-ties-with-hairdresser/2a9cyK0HtjDzkHzhJQgEDN/story.html,200
http://www.bostonglobe.com/sports/baseball,301
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-72x72.png,200
http://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2017/09/24/BostonGlobe.com/Sports/Images/LEE_patshoupre4_spts.jpg,200
http://www.bostonglobe.com/business/2017/06/19/globe-new-consumer-columnist-open-for-business/sKxS9A4fnK75v5E7P1ijAM/story.html?p1=Article_story_nav,200
http://www.bostonglobe.com/arts/music/2017/09/13/the-weeknd-dazzles-his-futuristic-house-party/KUiB061jTxnIvNMb5P5AON/story.html,200
http://www.bostonglobe.com/staff/murphyse,200
http://www.bostonglobe.com/metro/2017/09/25/will-trump-tweets-take-heat-off-nfl-concussion-problem-and-hernandez-lawsuit/8Thj5My3b1J8m4AmmCrHoK/story.html,200
http://www.bostonglobe.com/magazine/2017/09/10,200
http://www.bostonglobe.com/img/masthead/lockup.png,200
http://www.bostonglobe.com/arts/specials/fall-arts/2017/09/08/from-their-ears-yours-capote-and-warhol-conversation/yWapLhtNtea0Cozkea9sbP/story.html,200
http://www.bostonglobe.com/sports/redsox/2017/09/25/how-mookie-betts-point-guard-skills-translate-baseball/oBXCOiMIlwFMNMDPBXGrBI/story.html,200
http://www.bostonglobe.com/arts/music/2017/09/12/transition-and-new-textures-from-greg-dulli-afghan-whigs/Iban4pYYWQIWfHp5z5Al3I/story.html,200
http://www.bostonglobe.com/news/world/2017/09/25/north-korea-minister-says-can-shoot-down-bombers/8TtjEtXdimYcIXEArVHu5K/story.html,200
http://www.bostonglobe.com/magazine/2017/09/15/advice-got-form-letter-thank-you-for-our-wedding-present/uekOLFcxxlVSwdy9e85PyJ/story.html,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-76x76.png,200
https://www.bostonglobe.com/business/2017/09/25/broken-elevator-taxes-patience-and-knee-elderly-condo-owner-and-there-end-sight/2MPTXR10pKLgwguixqOTQO/amp.html,200
http://www.bostonglobe.com/news/nation?p1=BGHeader_SectionLink,200
http://www.bostonglobe.com/business/2017/07/06/the-fine-print-consumer-advocate/3XRR5jgdbnd1Ht2f1iE7rM/story.html?p1=Article_Related_Box_Article_More,200
https://www.bostonglobe.com/,200
http://www.bostonglobe.com/news/politics?p1=BGMenu,200
http://www.bostonglobe.com/metro/2017/09/25/parents-teen-accused-near-hanging-say-incident-was-backyard-accident-not-racism/WKwgtgRIBRlC8HohUBUx4I/story.html,200
http://www.bostonglobe.com/arts/art?p1=BGHeader_MainNav,200
http://www.bostonglobe.com/arts/2017/09/21/the-ticket-what-happening-arts-world/Mb2UG7rcnr4bNF1QM2OoWJ/story.html,200
http://www.bostonglobe.com/arts/music/2017/09/03/pop-violinist-says-hears-himself-another-performer-music-videos/muPUf1Los5tAqURcn9GcEK/story.html,200
http://www.bostonglobe.com/magazine/2017/09/17,200
http://www.bostonglobe.com/metro/regionals/south/2017/09/22/kind-love-you-never-knew/CIhHxErCrTOwEY9q81VVmN/story.html,200
http://www.bostonglobe.com/sports/basketball,301
https://www.bostonglobe.com/business/2017/09/25/broken-elevator-taxes-patience-and-knee-elderly-condo-owner-and-there-end-sight/2MPTXR10pKLgwguixqOTQO/story.html,200
https://www.bostonglobe.com/news/nation/2017/09/25/weiner-gets-months-prison-for-sexting-with-teenager/K6dfQkr7rrU8iCRLkJkEnK/amp.html,200
http://www.bostonglobe.com/sports/patriots/2017/09/25/former-lineman-matt-light-ashamed-patriots-kneeling-for-anthem/2qEq9RecqQEPHc4UzVZE9L/story.html,200
http://www.bostonglobe.com/metro/2017/09/24/woman-found-dead-revere-home-identified/2aIwlxa5DhBXysQoGHQFrN/story.html,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/png/favicon/apple-touch-icon-144x144.png,200
http://www.bostonglobe.com/arts/music/2017/09/20/from-killers-some-kind-wonderful/e4g21SefscfWPvjttSHJuI/story.html,200
http://www.bostonglobe.com/metro,200
http://www.bostonglobe.com/section/consumer-fine-print?p1=Article_story_nav,200
http://www.bostonglobe.com/1969/12/13/recent-globe-album-reviews/5UTwKQc1JHl6JZ7NbtakzH/story.html,200
http://www.bostonglobe.com/metro/2017/09/25/boston-police-purchasing-drones/SAiDlIMlJT4DHaDkBMjHML/story.html,200
http://www.bostonglobe.com/metro/2017/09/25/elementary-school-students-lynn-told-teacher-death-homicide-probe-underway/Q3405BVuqOEiZnq8IPx8zO/story.html,200
http://www.bostonglobe.com/metro/2017/09/16/staff-veterans-hospitals-lead-federal-government-criticizing-their-employer-far/gHc8SYqcVze3tk2Xn8YAeI/story.html,200
https://www.bostonglobe.com/news/nation/2017/09/25/weiner-gets-months-prison-for-sexting-with-teenager/K6dfQkr7rrU8iCRLkJkEnK/story.html,200
https://www.bostonglobe.com/login?p1=BGMenu_Login_Link,200
http://www.bostonglobe.com/lifestyle?p1=BGMenu,200
http://www.bostonglobe.com/business/2017/09/25/target-hourly-base-pay-end/0nHwFwn4biJIjMe7l0SzUP/story.html,200
http://www.bostonglobe.com/arts/specials/fall-arts/2017/09/08/fall-arts-previews-art-picks/6gL0tVXl3rFuYtR0nMolTM/story.html,200
http://www.bostonglobe.com/metro/2017/09/23/football-takes-more-hits/ymCEWf9PLGXxmYBeBBYMRO/story.html,200
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/25/BostonGlobe.com/Business/Images/Rinaldi23consumer09-5708.r.jpg,200
http://www.bostonglobe.com/sports/2017/09/25/trump-spent-weekend-tweeting-color-commentary-anthem-protests/WAJZSM9ubybI0ChmncYyCJ/story.html,200
http://www.bostonglobe.com/lifestyle/food-dining?p1=BGHeader_MainNav_more,200
http://www.bostonglobe.com/sports/redsox/2017/09/25/game-red-sox-blue-jays-lineups-and-notes/SOhT7eAiAbOQu7Y7RmGxmI/story.html,200
http://www.bostonglobe.com/rw/SysConfig/WebPortal/BostonGlobe/Framework/bg-images/favicon.ico,404
http://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2017/09/25/BostonGlobe.com/Foreign/Images/AFP_SR4D1.jpg,200
http://www.bostonglobe.com/arts/2017/09/21/eight-avoid/UdTDYqmHyNIrctRjfLA4XP/story.html?p1=Article_Related_BigArticle_inline,200
http://www.bostonglobe.com/metro/2017/09/25/today-national-lobster-day-and-this-senator-really-really-wants-lobster-emoji/wR3TSx1lwIptNtxN5XR6iI/story.html,200
http://www.bostonglobe.com/tools/help/stafflist?p1=BGFooter,200
http://www.bostonglobe.com/arts/music/2017/09/20/paradise-earth-new-opera-envisions-revelation-next-chapter/Aj5s1Uv6xYbgxG8F9bghKL/story.html,200
http://www.bostonglobe.com/business/2017/09/25/things-that-happen-hospitals-that-don-happen-real-life/wDMpgudilb1QX10JjeePIM/story.html,200
http://www.bostonglobe.com/sports/bruins/2017/09/25/bruins-david-backes-says-will-stand-for-every-anthem/COBRvSHUbA7PnZqG1POBFJ/story.html,200
http://www.bostonglobe.com/business/2017/07/11/submit-are-you-consumer-with-question/bYiqoTzDUg1TcJfvEUdeYM/story.html?p1=Article_Related_Box_Article,200
http://www.bostonglobe.com/arts/music/2017/09/24/symphony-hall-haydn-drumrolls-mahler-pathos/iYKHfWJw8bToCPyqKBM9aM/story.html,200
http://www.bostonglobe.com/arts/specials/fall-arts/2017/09/08/poignant-farewell-from-johnny-clegg-prepares-his-final-journey/Sg1KALSNIvWGg2B817TiXK/story.html,200
http://www.bostonglobe.com/business/2017/09/25/rare-tumble-for-tech-stocks-pulls-indexes-lower/iGP0WKo0PSLuTS3UQfvTvI/story.html,200
http://www.bostonglobe.com/arts/fall-arts?p1=Article_Related_BigArticle_inline,301
http://www.bostonglobe.com/business/2017/07/11/submit-are-you-consumer-with-question/bYiqoTzDUg1TcJfvEUdeYM/story.html,200
http://www.bostonglobe.com/arts/specials/fall-arts/2017/09/08/the-album-tokimonsta-wasn-sure-she-alive-make/i4n3odaaTxVIK456eiAf7K/story.html,200
https://www.bostonglobe.com/sports/patriots/2017/09/25/bill-belichick-expresses-immense-respect-for-how-patriots-players-conduct-themselves/KWlmBqPunmIZd28uHUOJ5N/amp.html,200
http://www.bostonglobe.com/metro/2017/09/25/for-betsy-devos-invitations-roll/0hynp02uDKIdpRwiu6g67N/story.html,200
https://www.bostonglobe.com/arts/television/2017/09/21/eight-welcome-back/o3RsdZmkE1JtwSa79PwDYP/story.html,200
http://www.bostonglobe.com/metro/2017/09/25/violent-crime-increased-for-second-consecutive-year-fbi-says/yUmi2bTg7gfwjotSGDCajL/story.html,200
https://www.bostonglobe.com/sports/patriots/2017/09/25/bill-belichick-expresses-immense-respect-for-how-patriots-players-conduct-themselves/KWlmBqPunmIZd28uHUOJ5N/story.html,200
http://www.bostonglobe.com/sports/patriots/2017/09/25/patriots-replay-key-plays-from-new-england-win-over-texans/aq1DnHDAfAc3nG5wae0pnI/story.html,200
http://www.bostonglobe.com/arts/2017/09/21/falltv/YDPEAthE7pBbVpEROm78XP/story.html?p1=Article_Related_BigArticle,200
http://www.bostonglobe.com/metro/2017/09/21/seattle-amazon-growth-defines-city/qmEocv0DAaFtbkdCGd2YcK/story.html,200
https://www.bostonglobe.com/lifestyle/2017/09/22/molly-pidgeon-and-charlestown-renovation-coming-hgtv/WqFbZO1IH1ZXDT1cAMox6L/story.html,200
http://www.bostonglobe.com/?refresh=true,200
http://www.bostonglobe.com/news/science/2017/09/22/overshadowed-obamacare-debate-payments-safety-net-hospitals-risk-expiring/UlPdTUsVYuDdEXijG2kXII/story.html,200
http://www.bostonglobe.com/rf/image_r/Boston/2011-2020/2017/09/22/BostonGlobe.com/Regional/Images/Pidgeon.r.jpg,200
http://www.bostonglobe.com/arts/2017/09/21/eight-avoid/UdTDYqmHyNIrctRjfLA4XP/story.html?p1=Article_Related_BigArticle,200
http://www.bostonglobe.com/sports/hockey,301
http://www.bostonglobe.com/opinion?p1=BGMenu,200
http://www.bostonglobe.com/arts/books,200
http://www.bostonglobe.com/arts/music/albumreviews,200
http://www.bostonglobe.com/tools/help/terms-service?p1=BGFooter,200
http://www.bostonglobe.com/2017/09/24/the-faa-was-warned-that-people-with-terrorist-ties-were-licensed-fly-incredibly-still-case/m4f0IwHfo50uKqb8RgkvyI/story.html,200
http://www.bostonglobe.com/staff/gilbert,200
http://www.bostonglobe.com/lifestyle?p1=BGHeader_SectionLink,200
https://www.bostonglobe.com/arts/television/2017/09/21/eight-welcome-back/o3RsdZmkE1JtwSa79PwDYP/amp.html,200
http://www.bostonglobe.com/metro/2017/05/23/have-investigative-news-tip/jA9qUX87C42EMnldv8VNCN/story.html,200
http://www.bostonglobe.com/metro/2017/09/23/once-tiny-babies-graduates-neonatal-unit-gather-for-reunion/mGPNGmKEshKV9mgSvWQ7JP/story.html,200
http://www.bostonglobe.com/arts/music/2017/09/14/andris-nelsons-thinking-big-kicking-off-bso-season-with-bernstein/YNXLU3MxfVgEv7fqv7jCiP/story.html,200
http://www.bostonglobe.com/magazine/2017/09/15/simple-recipes-pairing-season-fresh-tomatoes-with-pasta/kdSWAflIpJGG5PwgeRTizJ/story.html,200
https://www.bostonglobe.com/login?p1=BGHeader_Login_Link,200
http://www.bostonglobe.com/business/2017/09/24/look-closely-the-data-debunk-taxachusetts-myth/kjrRH1hJyCdKKTayY04yBJ/story.html,200
http://www.bostonglobe.com/news/politics/2017/09/25/supreme-court-postpones-hearing-trump-travel-ban/gtRfCFw9f1Clnb267DimCO/story.html,200
http://www.bostonglobe.com/arts/music/2017/09/19/emerging-indie-artist-sidney-gish-juggling-classes-and-her-career/eKZ2b5HITBMR1BzL59puVL/story.html,200
http://www.bostonglobe.com/newsletters?p1=BGFooter_Newsletters,200
http://www.bostonglobe.com/arts/2017/09/21/falltv/YDPEAthE7pBbVpEROm78XP/story.html?p1=Article_Related_BigArticle_inline,200
https://www.bostonglobe.com/lifestyle/2017/09/22/molly-pidgeon-and-charlestown-renovation-coming-hgtv/WqFbZO1IH1ZXDT1cAMox6L/amp.html,200
http://www.bostonglobe.com/?p1=BGHeader_BigArticle,200
http://www.bostonglobe.com/metro/regionals/west,200
http://www.bostonglobe.com/staff/smee?p1=BGHeader_MainNav_more,200
http://www.bostonglobe.com/business,200
http://www.bostonglobe.com/arts/fall-arts,301
http://www.bostonglobe.com/metro/2017/09/25/are-you-talking-about-nfl-today-then-trump-winning/yGTUGl9Y93ePrwHft0yGsJ/story.html,200
http://www.bostonglobe.com/magazine/2017/09/05/charlie-baker-should-help-reclaim-gop-leave/KMTjrPu1C2UzvUJ2NVL0bP/story.html,200
http://www.bostonglobe.com/arts/specials/fall-arts/2017/09/08/the-best-jazz-concerts-boston-area-this-fall/SGYWMiJi5pRgKbPLxsZZkO/story.html,200
http://www.bostonglobe.com/magazine/2017/08/24/waltham-shin-lim-could-biggest-name-magic-since-david-blaine/JFRlJZyvuWp24gQj18tLBM/story.html,200
http://www.bostonglobe.com/arts/fall-arts?p1=Article_Related_BigArticle,301
http://www.bostonglobe.com/magazine/2017/04/09,200
http://www.bostonglobe.com/arts/music/2017/09/11/far-cry-superb-recalling-era-violinist-composer/OsrYODS1jDA1ZjjZhtbmuK/story.html,200
